"Longitude","Latitude"
34.4974978819503,49.5425722139835
34.4881808285161,49.5958061367751
34.5312377563502,49.6037362002635
34.5112445240531,49.5785110459289
34.5303738000945,49.6017240140859
34.4968307502612,49.5618309395982
34.4882968514185,49.5960381046186
34.518106449998,49.5517659627591
34.5305001821847,49.6036647218001
34.4882056905666,49.5960354073181
34.5147977254406,49.5749600498125
34.4883859404329,49.5962026399495
34.5497952052296,49.5827984050837
34.5054433789306,49.5727158957912
34.5148764552673,49.5750247850246
34.5179469185071,49.561217303733
34.5147645760399,49.5751596500499
34.5611281565939,49.5876333162411
34.5341196823736,49.598874316101
34.5860275001946,49.5728628986688
34.5821966725762,49.5832866164753
34.5304981103471,49.603706529958
34.4911207659907,49.5665970695928
34.4911331970159,49.5666901264602
34.586021284682,49.5729613501373
34.4899771116665,49.5639685502494
34.539539609388,49.5559980272534
34.4952416508652,49.5404615763373
34.5342729983518,49.5989377026629
34.4997437538477,49.5616610096663
34.514578110661,49.5751529067986
34.5145055963469,49.5476498821865
34.5183012027271,49.5612995713985
34.4881124578771,49.5963482941769
34.5611882398826,49.5875874621325
34.4952768721034,49.5441568780309
34.4911352688535,49.5667224940663
34.5015151749476,49.5726066551207
34.5342667828392,49.5988109295391
34.5861518104472,49.5710826803347
34.5090815256574,49.5509230563509
34.4918562683187,49.5858031978476
34.4848078769949,49.6024994879814
34.5249310828671,49.5657501172338
34.5861559541223,49.5709154477033
34.5805019094654,49.5724947171497
34.5028991624269,49.6013949434241
34.5229897710886,49.5573965775659
34.5142300419536,49.5475635685703
34.5813140697826,49.5663448719954
34.4970482932033,49.5618241963469
34.5067217026951,49.5984818588773
34.4882574865052,49.5959005422928
34.4922623484773,49.5752756339717
34.5823562040671,49.5831247784449
34.5016912811389,49.5723854764792
34.5048756954436,49.5698284355993
34.5303779437696,49.6016066815138
34.5392329774315,49.556155819333
34.5604154444788,49.5795063498158
34.5015255341354,49.5725540577609
34.582397640818,49.5830775756861
34.505200973938,49.572848063516
34.5413234615132,49.5933394554621
34.5040469604261,49.561083787358
34.5290851171423,49.5646738943318
34.509060807282,49.5509904888635
34.5519437007624,49.5867486016751
34.5802698636605,49.5643596588228
34.5860337157072,49.5730746367586
34.5850226589859,49.5811935112824
34.5341300415613,49.6224419792745
34.5866863445335,49.5795387174218
34.5040511041012,49.5611404306686
34.5861518104472,49.5708722908952
34.5519872093508,49.5862239767266
34.5147086364262,49.575101658089
34.4911186941531,49.5665566100852
34.5752580886422,49.5755871721802
34.5603470738399,49.5802022533464
34.4985752374731,49.5623771429507
34.5528097288557,49.5843695826286
34.535416652676,49.598767772731
34.5343123632651,49.5550108152681
34.4973362786219,49.5617365340805
34.5420651793538,49.5925032923052
34.5341424725866,49.5520653631153
34.514650624975,49.5477119200982
34.5311901040867,49.6037685678696
34.51204839702,49.5442458889476
34.538735736421,49.5877358136604
34.5302660645422,49.6038117246777
34.5867215657718,49.5552468290624
34.5120960492835,49.5439532318427
34.4515341660423,49.5676072086324
34.5074862107487,49.567871544082
34.5860171410069,49.5727981634567
34.5280968506339,49.5625160539268
34.5347578083371,49.5666442723516
34.5357895834338,49.5966881540407
34.5804024612633,49.572384127829
34.4974833790875,49.5426207653926
34.5167535400819,49.5763046541148
34.5028970905893,49.6013005379064
