"Longitude","Latitude"
25.0539551997494,48.5243457740291
25.0470388280082,48.5258039636585
25.0333216276647,48.5365184874577
25.0540018224194,48.52423111527
25.0472638330678,48.5256407435427
25.0473084286652,48.5257715894207
25.0469577451039,48.5258161039977
24.999538435567,48.508649664382
25.0460719143739,48.5274199776975
25.0890336912441,48.5231169019176
25.0086744518147,48.5361556262085
25.0481415555074,48.5429272376238
25.0782922334902,48.5246276996836
25.0172955916198,48.5306290740236
25.0474584320383,48.5257297726968
25.0540747970333,48.5244982027322
25.0682805218755,48.5246830056733
25.0314303689207,48.5335805253735
25.0329972960473,48.517006264525
25.02349640673,48.5217936049458
25.0820524531795,48.5256825602666
25.06067697252,48.532122335744
25.0211571649395,48.5696683580814
25.0349858542765,48.5268696156542
25.037771052041,48.5230777830469
25.0342034042495,48.5221928872126
25.0607398117709,48.5321021018454
25.050863914021,48.513984668993
25.043558344339,48.5320373533697
25.0950561239647,48.5314316853367
25.0539470914589,48.5242796766268
25.0711812627787,48.5329883466063
25.0312134721516,48.5256920027527
25.0475172171439,48.5252981161923
24.9985857114409,48.5424564622486
25.0479591189726,48.5368961868992
25.0254768566688,48.5295539795419
25.0448455354456,48.5314991316656
25.0498463235714,48.5257621469347
25.0690508094669,48.5693257307309
25.0553680693577,48.5479843633601
25.1304163785521,48.5153700165874
25.051190272711,48.5487262729773
25.0485206180852,48.5074531665084
25.0616742922435,48.5421812812269
25.0420116879385,48.526076446827
25.0476064083387,48.5254438002625
25.0420461481728,48.5261708716874
24.9820549343164,48.5143637173611
25.0149827017732,48.5215723809873
25.0539308748781,48.5245413683827
25.0420197962289,48.5261128678446
25.0433090144081,48.5261830120266
24.990901079181,48.4600303037761
25.0271248666997,48.533062537568
25.0540342555811,48.5243160976444
25.0818923144434,48.5442491856691
25.0590107188356,48.5353570616751
25.0210010803486,48.5283412945494
25.0274410900267,48.5333566035618
25.0942452949212,48.522076879527
25.0220652934682,48.5288390484562
24.9994370819365,48.5086698982806
25.0264234995771,48.5238493690488
25.0336074449025,48.5362675871144
25.0379129471236,48.5269856233398
25.0029499987675,48.5057602636546
25.0314040169768,48.5335130790447
25.054936302892,48.527297225379
25.0259430833688,48.5259482988022
25.060946573177,48.5257742872738
25.116987022519,48.517499971652
24.9641437207453,48.530768013461
25.0709663930821,48.5332163151978
24.9709465764203,48.5320481447823
25.0540261472907,48.5242702341408
25.0643054324897,48.5198997120321
25.054050472162,48.5244590838615
25.0243781833148,48.5218893787328
25.0345581419561,48.5432482821491
25.0087008037586,48.5190971007189
25.042552916325,48.5235890262195
25.0691501360247,48.5121447331423
24.9848685110973,48.4799552982413
25.0207801294343,48.5381614800282
25.0568052638373,48.5264082827649
25.0085062047882,48.5179437684958
25.053920739515,48.5313723325674
25.0212929788043,48.5167391770628
24.9791785182845,48.5259253670504
25.030009391022,48.5275359853831
25.0395812278806,48.5237036849785
25.0829240944013,48.5240071934583
24.9623558427044,48.5628387428233
25.0580965090891,48.5575455549361
25.0737718615727,48.5101658578542
25.0539937141289,48.5242000899588
25.0472091021074,48.5256488371022
25.0054027566242,48.5665307548639
25.0424333190411,48.5235836305132
24.9878219558883,48.4642632353739
25.0545653486046,48.531488340253
25.0311587411912,48.5335319640168
25.050967294724,48.5301110862181
25.0552788781629,48.5258929928126
25.0782861522724,48.5053137689577
25.0205003934143,48.5380306341502
25.056008624302,48.5235472094956
25.0472334269787,48.5257715894207
25.0300945280716,48.5595851319202
25.0784077766289,48.5245535087219
25.0468503102556,48.5236308429434
25.0615263159431,48.5253520732553
25.015118515638,48.5216047552251
24.979383252618,48.450609400564
24.9782257941584,48.5552361926367
24.9595118598343,48.4712695600136
25.0778158714272,48.5245076452183
25.0689859431434,48.5256609774414
25.0592296426774,48.5444420821695
25.0378399725097,48.5261411953027
25.0605695376718,48.5480558564687
25.0448374271551,48.5565932127729
25.0832849133256,48.5246330953899
24.983585374136,48.5186182317842
25.0366237289444,48.5415270518372
25.0226774693961,48.5273376931763
25.0580579947095,48.5251821085067
25.0652500483254,48.5591399861498
25.0420481752455,48.5262099905581
25.0427576506585,48.5284397661895
25.0500855181392,48.5259388563162
25.0334452790938,48.5363161484712
25.0528463910324,48.5321938288526
25.0243275064996,48.5260589107815
25.0395933903162,48.5237886673529
25.0611107660583,48.5257796829802
25.0264113371414,48.5342792693403
25.0460273187765,48.5273120635713
25.0337027173152,48.5363889905063
25.0587796325582,48.5363269398838
25.0358068186831,48.527472585834
25.0404954376271,48.4513688462267
24.9989343679296,48.5049994690653
25.0470955860413,48.5257850786865
24.9501325948735,48.456241169022
25.0589661232382,48.5344829572534
24.980575171312,48.5010619523877
25.0451860836438,48.5115822307598
25.0338304228895,48.5363471737824
25.0743394419031,48.5258983885189
25.0395690654449,48.5235404648627
25.0269464843101,48.5256070203783
25.0695089278764,48.5267482122623
25.0580965090891,48.5253938899792
25.0474239718039,48.5253520732553
25.0340574550217,48.5199293884168
25.1030063027363,48.5273849056065
25.0064365636546,48.4563194067634
25.0349270691709,48.5267684461609
25.0078676769164,48.5228821886933
25.0534464045246,48.5069149448043
25.0282458378524,48.5295809580734
25.1301873193473,48.5152998724054
24.9816170866329,48.5144473508089
24.9995303272765,48.5481556770353
25.0336337968465,48.5364051776252
25.0347142265469,48.5269141302312
25.0580438052012,48.5250741943805
25.0607864344409,48.5221726533139
25.0473793762065,48.5383368404831
25.0822490792225,48.5257257259171
25.027232301548,48.5258174529243
25.0539653351124,48.5314640595746
25.0736137499092,48.5101469728822
25.0084960694251,48.5350818806534
25.0037385300123,48.5396007846856
25.0296181660085,48.5595891786999
25.0421130415689,48.5290521788554
24.9989566657283,48.548246055116
25.0756996076236,48.5264703333875
25.0254200986357,48.5295054181851
25.033708798533,48.5319847452332
25.0583012434226,48.5253992856855
25.0794740168211,48.5241137586579
25.0474118093683,48.5256447903225
24.9887483280705,48.4967669701674
25.0502395756575,48.554961011615
24.9904166088275,48.449959217954
24.9903639049397,48.4436435437217
25.0604783194044,48.5687780665407
25.0709663930821,48.5256097182315
25.0613722584248,48.5532856448067
25.0530409900028,48.5345800799669
25.0636567692549,48.5205890135128
25.0417785745885,48.5451071029719
25.0573120319895,48.5346191988376
25.026879590914,48.536928561137
25.0689494558364,48.52568121134
25.0473347806091,48.4539385513554
25.0816125784234,48.5223223841639
25.0414197827367,48.5089990363653
25.0223207046169,48.5477685351078
25.0563674161538,48.5433224731108
25.0612952296657,48.5253911921261
25.0208308062495,48.5257945211725
25.0407427404854,48.5481367920633
25.0588080115747,48.5283561327417
25.033568930523,48.5364254115239
25.0077055111077,48.5230346173965
25.0590654497961,48.5353422234828
25.0017621342188,48.5237293145835
24.9754304610309,48.5571611108617
25.0213923053621,48.5493656641747
25.0695819024903,48.5321196378909
25.0604256155165,48.566128774744
25.0077967293751,48.5230373152496
25.0323871471921,48.5509223254442
25.0081616024447,48.5231357868897
25.041537352948,48.5242837234065
25.0580985361617,48.5229604264347
25.0261032221049,48.4583643794538
25.0283775975719,48.5249177188976
25.0930817552438,48.5221106026914
25.0335081183447,48.5364415986428
25.0666527825707,48.5614291145506
25.0644453004997,48.5427073625918
25.0348824735735,48.5268965941857
25.0580458322739,48.5251133132512
25.0190956320964,48.5395630147414
25.0711143693826,48.5117643358477
25.0497834843205,48.5277774432403
25.0702670530321,48.532243739136
25.1089314359717,48.4610878622122
25.0794456378046,48.5244698752741
25.0825632754769,48.5240867801263
25.0536187056963,48.5385688558544
25.0583113787856,48.5254559406017
25.0942574573569,48.5094077611181
25.0378217288562,48.526092633946
25.0169124748967,48.52363219187
25.0353324836926,48.5294312272234
25.0682359262781,48.5246897503061
25.1150268433063,48.5123915867059
25.0539997953467,48.5241677157209
25.0043811120293,48.5138875462795
25.0442151158642,48.5568589513085
25.1139484406784,48.5090111767045
